iteration,individual,solution
2,76,0.373540,0.733662,0.303998,0.963515,0.077580
2,77,0.185364,0.433594,0.287316,0.722268,0.118319
2,78,0.191846,0.293505,0.479478,0.537912,0.249572
2,79,0.018555,0.940684,0.809488,0.217953,0.154390
2,80,0.000000,0.887424,0.174126,0.366257,0.567650
2,81,0.048400,0.388186,0.636767,0.351315,0.480759
2,82,0.089487,0.173979,0.166191,0.916739,0.626592
2,83,0.126045,0.803228,0.229234,0.804103,0.541480
2,84,0.173263,0.203001,0.480377,0.939770,0.231388
2,85,0.322090,0.364166,0.811487,0.726153,0.860906
2,86,0.351804,0.411449,0.415824,0.019650,0.058454
2,87,0.347518,0.963072,0.100331,0.031010,0.263636
2,88,0.360502,0.720619,0.684909,0.476967,0.257437
2,89,0.738787,0.118227,0.216971,0.693106,0.470190
2,90,0.000000,0.835193,0.283419,0.155903,0.658000
2,91,0.274797,0.836409,0.185926,0.314477,0.187067
2,92,0.716116,0.183216,0.049309,1.000000,0.060403
2,93,0.578336,0.279450,0.603041,0.878393,0.475336
2,94,0.372173,0.040194,0.585335,0.986355,0.792412
2,95,0.029286,0.220420,0.808507,0.256873,0.600773
2,96,0.063109,0.827513,0.869588,0.443102,0.700182
2,97,0.095925,0.342043,1.000000,0.647506,0.384989
2,98,0.729427,0.693405,0.422538,0.398394,0.409817
2,99,0.152307,0.670228,1.000000,0.482361,0.348042
3,0,0.333945,0.041896,0.013813,0.736526,0.292272
3,1,0.094090,0.238439,0.635242,0.467593,0.169678
3,2,0.000000,0.137015,0.602070,0.110315,0.000000
3,3,0.126273,0.490631,0.629030,0.000000,0.061828
3,4,1.000000,0.203221,0.195516,0.367057,0.378658
3,5,0.257263,0.000000,0.075184,0.644299,0.318639
3,6,0.762016,0.133588,0.698897,0.295924,0.659246
3,7,0.829226,0.036201,0.528032,0.452425,0.247467
3,8,0.736743,0.730667,0.193152,0.298924,0.274389
3,9,0.380273,0.066826,0.017532,0.581797,0.386570
3,10,0.703295,0.314560,0.236664,0.594451,0.274549
3,11,0.351293,0.491848,0.274123,0.000000,0.481095
3,12,0.497547,0.391153,0.535578,0.074377,0.032388
3,13,0.038293,0.037307,0.840543,0.444219,0.604275
3,14,0.000000,0.498415,0.000000,0.219747,0.326671
3,15,0.077630,0.674427,0.167294,0.439458,0.253849
3,16,0.132260,0.215966,0.624275,0.153717,0.000000
